Timestamp,MQ9_RAW,MQ135_RAW,MQ3_RAW,MQ9_V,MQ135_V,MQ3_V,Category
2026-01-29 09:36:08,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:36:09,3563,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:38:00,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:01,3563,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:02,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:03,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:38:04,3563,7233,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 09:38:05,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:06,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:07,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:38:08,3563,7233,9688,0.4455,0.9042,1.2111,Healthy
2026-01-29 09:38:09,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:00,3564,7233,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:40:01,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:02,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:03,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 09:40:04,3563,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:05,3563,7232,9688,0.4455,0.9041,1.211,Healthy
2026-01-29 09:40:06,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:07,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:08,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:40:09,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:42:00,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:42:01,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:42:02,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:42:03,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 09:42:04,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:42:05,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:42:06,3563,7232,9687,0.4455,0.9041,1.211,Healthy
2026-01-29 09:42:07,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:42:08,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:42:09,3563,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:44:00,3565,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:44:01,3563,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:44:02,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:44:03,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:44:04,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:44:05,3563,7232,9687,0.4455,0.904,1.211,Healthy
2026-01-29 09:44:06,3563,7233,9688,0.4455,0.9042,1.211,Healthy
2026-01-29 09:44:07,3564,7232,9688,0.4456,0.904,1.2111,Healthy
2026-01-29 09:44:08,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:44:09,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:00,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:01,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:02,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:03,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 09:46:04,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:05,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:06,3564,7232,9688,0.4456,0.904,1.211,Healthy
2026-01-29 09:46:07,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 09:46:08,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:46:09,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:48:00,3563,7233,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 09:48:01,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:48:02,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:48:03,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:48:04,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:48:05,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:48:06,3564,7233,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:48:07,3563,7232,9687,0.4455,0.904,1.211,Healthy
2026-01-29 09:48:08,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:48:09,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:50:00,3564,7232,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 09:50:01,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 09:50:02,3565,7233,9687,0.4457,0.9042,1.211,Healthy
2026-01-29 09:50:03,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:50:04,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:50:05,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:50:06,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:50:07,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:50:08,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:50:09,3564,7232,9688,0.4455,0.9041,1.2111,Healthy
2026-01-29 09:52:00,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:01,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:52:02,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:03,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:04,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:05,3563,7233,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 09:52:06,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:07,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:08,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:52:09,3563,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:00,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:54:01,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:02,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:03,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:54:04,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:05,3563,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:06,3564,7233,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:54:07,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:54:08,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:54:09,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:00,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:01,3563,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:56:02,3563,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:56:03,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:04,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:56:05,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:56:06,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:07,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:08,3563,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:56:09,3564,7231,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:58:00,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:58:01,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 09:58:02,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 09:58:03,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:58:04,3563,7232,9688,0.4455,0.9041,1.211,Healthy
2026-01-29 09:58:05,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 09:58:06,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 09:58:07,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 09:58:08,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 09:58:09,3564,7232,9687,0.4455,0.9041,1.211,Healthy
2026-01-29 10:00:00,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:00:01,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 10:00:02,3563,7233,9688,0.4455,0.9042,1.211,Healthy
2026-01-29 10:00:03,3564,7232,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:00:04,3563,7233,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 10:00:05,3563,7232,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 10:00:06,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 10:00:07,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 10:00:08,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:00:09,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 10:02:00,3564,7232,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 10:02:01,3563,7232,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 10:02:02,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:02:03,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 10:02:04,3563,7232,9687,0.4455,0.9041,1.211,Healthy
2026-01-29 10:02:05,3564,7233,9688,0.4455,0.9042,1.211,Healthy
2026-01-29 10:02:06,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:02:07,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:02:08,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 10:02:09,3563,7232,9688,0.4455,0.9042,1.2111,Healthy
2026-01-29 10:04:00,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:04:01,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:04:02,3563,7233,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 10:04:03,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:04:04,3563,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:04:05,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 10:04:06,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:04:07,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 10:04:08,3564,7233,9688,0.4456,0.9042,1.2112,Healthy
2026-01-29 10:04:09,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:06:00,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 10:06:01,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:06:02,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 10:06:03,3564,7232,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:06:04,3564,7233,9687,0.4456,0.9042,1.211,Healthy
2026-01-29 10:06:05,3563,7232,9687,0.4455,0.9042,1.211,Healthy
2026-01-29 10:06:06,3564,7233,9688,0.4456,0.9042,1.211,Healthy
2026-01-29 10:06:07,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 10:06:08,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:06:09,3563,7232,9688,0.4455,0.9041,1.211,Healthy
2026-01-29 10:08:00,3564,7232,9688,0.4456,0.9041,1.211,Healthy
2026-01-29 10:08:01,3564,7231,9687,0.4456,0.904,1.211,Healthy
2026-01-29 10:08:02,3564,7232,9687,0.4456,0.9041,1.211,Healthy
2026-01-29 10:08:03,3564,7232,9687,0.4456,0.904,1.211,Healthy
2026-01-29 10:08:04,3563,7232,9687,0.4455,0.9041,1.211,Healthy
2026-01-29 10:08:05,3564,7232,9688,0.4456,0.9041,1.2111,Healthy
2026-01-29 10:08:06,3564,7233,9688,0.4456,0.9042,1.2111,Healthy
2026-01-29 10:08:07,3564,7231,9687,0.4456,0.904,1.211,Healthy
2026-01-29 10:08:08,3563,7232,9688,0.4455,0.9041,1.211,Healthy
2026-01-29 10:08:09,3563,7233,9688,0.4455,0.9042,1.211,Healthy
